fipstate,naics,emp,qp1,ap,est,year
11,813///,50449,541176,2234040,2667,1998
12,113///,3096,22150,86928,383,1998
12,114///,440,1987,10576,164,1998
12,115///,10413,40945,147871,650,1998
12,211///,166,2279,8856,35,1998
12,212///,7737,76763,322876,152,1998
12,213///,314,2623,11209,56,1998
12,221///,27969,362563,1423814,576,1998
12,233///,80716,608716,2665734,10916,1998
12,234///,45792,329329,1442368,2099,1998
12,235///,215165,1234817,5566629,25087,1998
12,311///,36768,254622,1031882,945,1998
12,312///,7590,67057,261344,113,1998
12,313///,2790,17011,67910,166,1998
12,314///,6090,29208,123506,492,1998
12,315///,17926,73272,302512,655,1998
12,316///,3100,14853,56598,76,1998
12,321///,16056,93401,400078,536,1998
12,322///,12280,126449,512560,162,1998
12,323///,27107,177016,750224,2350,1998
12,324///,950,8521,34449,63,1998
12,325///,20026,209796,842034,575,1998
12,326///,19977,123597,546226,696,1998
12,327///,21652,157906,670868,915,1998
12,331///,4908,35788,151856,125,1998
12,332///,40338,270435,1159795,1996,1998
12,333///,28054,237339,978216,968,1998
12,334///,62751,617172,2539846,799,1998
12,335///,11372,78601,322941,297,1998
12,336///,40789,361337,1478284,781,1998
12,337///,18656,97258,424121,1360,1998
12,339///,29462,204956,859710,1927,1998
12,421///,174777,1523536,6399354,20340,1998
12,422///,123774,947322,3989352,10635,1998
12,441///,109772,833693,3580037,7430,1998
12,442///,30983,160835,687475,4556,1998
12,443///,21059,116988,499819,2805,1998
12,444///,59365,321103,1387815,4725,1998
12,445///,207475,679050,2709893,7561,1998
12,446///,67498,273706,1118575,5435,1998
12,447///,44035,147485,607133,6600,1998
12,448///,83043,283709,1172856,10711,1998
12,451///,29686,101721,427890,3830,1998
12,452///,142524,505854,1993311,1906,1998
12,453///,48838,168162,740204,8481,1998
12,454///,28113,166511,711645,2516,1998
12,481///,29811,226412,931670,488,1998
12,483///,12124,117486,491335,223,1998
12,484///,54912,415237,1719900,4200,1998
12,485///,10611,45819,191447,824,1998
12,486///,311,4187,16170,33,1998
12,487///,2684,11571,49019,395,1998
12,488///,42576,295720,1234817,3107,1998
12,492///,25746,174294,713680,875,1998
12,493///,4058,25611,108949,329,1998
12,511///,40965,405955,1741490,1585,1998
12,512///,12295,59529,248891,1126,1998
12,513///,80253,846548,3341078,2777,1998
12,514///,13827,144449,609211,833,1998
12,521///,0,0,0,2,1998
12,522///,144485,1333532,5054898,11304,1998
12,523///,34610,727541,2716925,3989,1998
12,524///,121868,1160794,4694521,11335,1998
12,525///,0,0,0,161,1998
12,531///,80218,477754,2056550,16852,1998
12,532///,42313,223031,938026,3937,1998
12,533///,1356,13086,60091,124,1998
12,541///,318814,2809028,13047144,47537,1998
12,551///,106630,1327694,5463633,2141,1998
12,561///,693133,2885408,12901157,26897,1998
12,562///,12765,92913,386526,694,1998
12,611///,79113,433506,1829820,3631,1998
12,621///,285683,2385080,10721736,31771,1998
12,622///,252206,1888027,7707757,321,1998
12,623///,126113,548039,2294398,2559,1998
12,624///,76826,260954,1105211,5740,1998
12,711///,21779,207406,881143,1842,1998
12,712///,4639,22243,92550,255,1998
12,713///,102893,383353,1624287,3730,1998
12,721///,144477,601484,2388037,3836,1998
12,722///,452004,1148125,4606856,24900,1998
12,811///,74833,423631,1808109,14877,1998
12,812///,73355,275912,1130128,12099,1998
12,813///,140517,539384,2254022,14584,1998
13,113///,5583,32339,139903,786,1998
13,114///,164,586,2382,37,1998
13,115///,2693,12548,56821,357,1998
13,211///,0,0,0,4,1998
13,212///,6271,75784,284228,173,1998
13,213///,0,0,0,33,1998
13,221///,22402,356097,1232259,553,1998
13,233///,42515,325315,1524932,6208,1998
13,234///,26692,182178,880162,1353,1998
13,235///,105567,662121,3121958,11975,1998
13,311///,60098,349698,1521854,567,1998
13,312///,8168,101352,421601,56,1998
13,313///,51565,306229,1269225,288,1998
13,314///,48083,309211,1255952,487,1998
13,315///,25893,99429,395857,326,1998
13,316///,441,2345,9079,32,1998
13,321///,28236,172335,763442,560,1998
13,322///,28978,306053,1218869,216,1998
13,323///,22775,178252,755659,1184,1998
13,324///,1117,9972,44529,65,1998
13,325///,23955,235319,980588,478,1998
13,326///,27426,193111,800391,440,1998
13,327///,18787,144086,617899,569,1998
13,331///,6618,52049,225912,83,1998
13,332///,32995,233229,1000424,1119,1998
13,333///,27915,221483,931621,560,1998
13,334///,19355,174113,765025,278,1998
13,335///,20630,174518,707238,129,1998
13,336///,50800,543416,2168879,273,1998
13,337///,14887,81232,363254,678,1998
13,339///,16329,115772,505008,704,1998
13,421///,122208,1359680,5552914,9563,1998
13,422///,70904,635701,2614600,4605,1998
13,441///,54108,387325,1724894,3899,1998
13,442///,19736,98533,423396,2287,1998
13,443///,11562,70106,310704,1291,1998
13,444///,38283,220667,969297,2794,1998
13,445///,93860,297966,1219194,3707,1998
13,446///,23370,100310,410772,2495,1998
13,447///,30675,99636,427509,4521,1998
13,448///,39492,121482,518567,4459,1998
13,451///,13381,44335,188630,1653,1998
13,452///,71945,242016,964586,1287,1998
13,453///,22361,77269,347842,3557,1998
13,454///,13033,69887,292943,1155,1998
13,481///,35836,319010,1396913,110,1998
13,483///,424,4077,18114,23,1998
13,484///,45577,316651,1369420,3089,1998
13,485///,2625,9801,43392,255,1998
13,486///,0,0,0,37,1998
13,487///,0,0,0,32,1998
13,488///,12208,78777,340878,964,1998
13,492///,14750,94827,392998,282,1998
13,493///,5095,33317,148843,257,1998
13,511///,24273,265844,1112262,963,1998
13,512///,5937,31228,137233,512,1998
13,513///,62681,797027,2977688,1490,1998
13,514///,13425,132703,550286,442,1998
13,521///,0,0,0,1,1998
13,522///,79190,716247,2763137,5855,1998
13,523///,11414,331337,1072843,1348,1998
13,524///,62191,696211,2738382,4893,1998
13,525///,0,0,0,61,1998
13,531///,31983,261446,1093095,6116,1998
13,532///,18000,98849,421444,1970,1998
13,533///,1236,20989,73335,72,1998
13,541///,166535,1697752,7679090,20400,1998
13,551///,90936,1512791,5683791,1454,1998
13,561///,255498,1182440,5418667,9601,1998
13,562///,6057,42819,177430,462,1998
13,611///,55840,310497,1303986,1597,1998
13,621///,110772,996907,4586062,11732,1998
13,622///,130714,936011,3879543,211,1998
13,623///,45931,179570,740974,1058,1998
13,624///,44472,145009,604328,3204,1998
13,711///,6832,56631,255276,640,1998
13,712///,1804,7387,35499,96,1998
13,713///,24753,73573,342960,1414,1998
13,721///,42666,151932,663701,1618,1998
13,722///,230723,551181,2372024,12455,1998
13,811///,34796,208209,908730,6562,1998
13,812///,33810,132825,565869,5244,1998
13,813///,66924,254430,1064573,7578,1998
15,113///,0,0,0,5,1998
15,114///,0,0,0,18,1998
15,115///,313,1614,7657,20,1998
15,212///,0,0,0,10,1998
15,213///,0,0,0,2,1998
15,221///,2601,37088,152209,45,1998
15,233///,6942,68296,287748,810,1998
15,234///,2375,26693,110828,107,1998
15,235///,11948,107733,463714,1429,1998
15,311///,6285,36013,148211,250,1998
15,312///,666,4316,15704,14,1998
15,313///,0,0,0,9,1998
15,314///,0,0,0,22,1998
15,315///,1409,6204,26819,107,1998
15,316///,0,0,0,7,1998
15,321///,0,0,0,26,1998
15,322///,0,0,0,6,1998
15,323///,1526,10453,42428,121,1998
15,324///,0,0,0,4,1998
15,325///,0,0,0,20,1998
15,326///,253,1403,6824,17,1998
15,327///,666,6795,27645,41,1998
15,332///,0,0,0,44,1998
15,333///,0,0,0,13,1998
15,334///,114,2149,8671,9,1998
15,335///,0,0,0,3,1998
15,336///,0,0,0,22,1998
15,337///,312,2025,8977,42,1998
15,339///,1099,6334,26793,141,1998
15,421///,7766,70885,279649,918,1998
15,422///,10676,77099,322936,954,1998
15,441///,5913,45118,186075,314,1998
15,442///,1332,7019,30138,182,1998
15,443///,1141,5436,22226,151,1998
15,444///,3128,19676,78415,259,1998
15,445///,11629,52365,211019,689,1998
15,446///,3554,23149,96855,308,1998
15,447///,3622,13228,52998,350,1998
15,448///,11157,48740,185763,1325,1998
15,451///,3181,11599,48409,343,1998
15,452///,10481,42150,174830,123,1998
15,453///,4758,17748,74317,771,1998
15,454///,724,4561,18595,107,1998
15,481///,8136,87756,359737,65,1998
15,483///,1200,10049,40441,24,1998
15,484///,2802,20124,86307,184,1998
15,485///,3272,21167,84426,84,1998
15,487///,4216,22069,83894,152,1998
15,488///,2521,18984,79155,139,1998
15,492///,1246,8237,33198,49,1998
15,493///,242,1988,6495,17,1998
15,511///,1889,18387,78205,88,1998
15,512///,1364,4592,20437,112,1998
15,513///,4657,48176,204408,197,1998
15,514///,331,2798,11488,56,1998
15,522///,12128,112438,426247,826,1998
15,523///,0,0,0,170,1998
15,524///,0,0,0,515,1998
15,525///,0,0,0,6,1998
15,531///,0,0,0,1407,1998
15,532///,0,0,0,333,1998
15,533///,0,0,0,2,1998
15,541///,17140,149949,690001,2684,1998
15,551///,5320,67492,250577,238,1998
15,561///,30273,144237,611332,1620,1998
15,562///,1069,10098,37764,81,1998
15,611///,11909,71205,295338,408,1998
15,621///,17445,163416,729298,2345,1998
15,622///,18451,180503,712240,29,1998
15,623///,4318,24355,103894,81,1998
15,624///,7175,30398,124970,485,1998
15,711///,1809,7271,30706,137,1998
15,712///,2518,7857,33407,49,1998
15,713///,6168,24719,103254,309,1998
15,721///,35007,231408,916392,316,1998
15,722///,48254,149967,603297,2803,1998
15,811///,3927,25696,106726,733,1998
15,812///,6429,25248,104660,750,1998
15,813///,12434,59297,245538,1697,1998
16,113///,0,0,0,438,1998
16,114///,0,0,0,5,1998
16,115///,0,0,0,176,1998
16,212///,2363,24305,93189,90,1998
16,213///,258,1814,8719,19,1998
16,221///,3283,47031,167703,166,1998
16,233///,11376,67002,368855,1717,1998
16,234///,4941,40841,217216,363,1998
16,235///,19129,98668,477955,3550,1998
16,311///,16171,89194,385828,182,1998
16,312///,250,1139,5086,22,1998
16,313///,40,131,764,10,1998
16,314///,0,0,0,32,1998
16,315///,263,960,3699,19,1998
16,316///,0,0,0,11,1998
16,321///,8931,61125,252203,206,1998
16,322///,1948,21816,92164,8,1998
16,323///,2351,11940,50309,169,1998
16,324///,0,0,0,5,1998
16,325///,3110,26411,107358,47,1998
16,326///,1435,6977,32925,57,1998
16,327///,1230,7172,38958,81,1998
16,331///,188,1075,4830,16,1998
16,332///,4082,28804,118216,225,1998
16,333///,2931,21928,90924,132,1998
16,334///,17240,206899,867867,57,1998
16,335///,0,0,0,25,1998
16,336///,2024,11964,52250,52,1998
16,337///,1776,10391,43427,141,1998
16,339///,1546,8193,34761,154,1998
16,421///,11513,98827,413673,1172,1998
16,422///,11975,64550,286251,831,1998
16,441///,10185,67474,289543,863,1998
16,442///,2350,11525,47577,353,1998
16,443///,1624,8249,33935,264,1998
16,444///,7129,38282,163180,709,1998
16,445///,11598,44775,190005,522,1998
16,446///,2331,9720,41563,288,1998
16,447///,5877,15582,67234,664,1998
16,448///,3868,11980,48708,586,1998
16,451///,3743,10260,43869,477,1998
16,452///,10950,33862,148108,180,1998
16,453///,3809,11350,50246,691,1998
16,454///,2201,10936,49103,256,1998
16,481///,1074,6505,25831,58,1998
16,483///,0,0,0,2,1998
16,484///,6910,38759,176821,935,1998
16,485///,1608,4364,17576,75,1998
16,486///,80,1335,4588,6,1998
16,487///,0,0,0,9,1998
16,488///,838,4528,20043,137,1998
16,492///,786,3588,16086,76,1998
16,493///,358,1975,9072,38,1998
16,511///,0,0,0,152,1998
16,512///,0,0,0,82,1998
16,513///,4750,37955,170056,258,1998
16,514///,0,0,0,57,1998
16,522///,9626,74392,294948,941,1998
16,523///,0,0,0,243,1998
16,524///,5702,43353,177032,857,1998
16,525///,0,0,0,6,1998
16,531///,2966,12791,57215,998,1998
16,532///,1879,6046,26907,294,1998
16,533///,3,14,193,5,1998
16,541///,22338,205968,902270,2719,1998
16,551///,6893,89824,367812,155,1998
16,561///,24267,85106,420321,1460,1998
16,562///,1131,7485,32523,126,1998
16,611///,5642,19217,80665,231,1998
16,621///,16517,118016,548737,2109,1998
16,622///,19125,119176,528170,55,1998
16,623///,8881,34231,133845,264,1998
16,624///,6151,17433,74973,724,1998
16,711///,0,0,0,98,1998
16,712///,0,0,0,30,1998
16,713///,4756,11922,56582,457,1998
16,721///,9109,25937,103353,432,1998
16,722///,34997,67059,286589,2554,1998
16,811///,6360,26245,115226,1276,1998
16,812///,3491,10779,45883,662,1998
16,813///,7048,21268,88311,1031,1998
17,113///,0,0,0,53,1998
17,114///,0,0,0,12,1998
17,115///,0,0,0,308,1998
17,211///,972,6178,24121,198,1998
17,212///,7201,82214,344513,245,1998
17,213///,1218,8828,37635,196,1998
17,221///,33676,513461,2039337,425,1998
17,233///,53234,445945,2198663,9158,1998
17,234///,19972,191739,1307990,1467,1998
17,235///,152095,1319205,6497757,18646,1998
17,311///,83275,621429,2664597,1353,1998
17,312///,3366,23878,109954,63,1998
17,313///,1078,8669,35041,80,1998
17,314///,4584,25176,115260,240,1998
17,315///,11509,58387,245454,271,1998
17,316///,2603,13136,54249,48,1998
17,321///,9063,54403,245146,459,1998
17,322///,28857,247496,1023988,373,1998
17,323///,59992,521750,2210581,2368,1998
17,324///,5899,85473,338993,88,1998
17,325///,54266,650234,2751402,733,1998
17,326///,69042,541859,2278138,943,1998
17,327///,18496,146620,671259,646,1998
17,331///,38854,393789,1560325,351,1998
17,332///,132989,1112286,4795056,3821,1998
17,333///,114190,1242661,4841061,2223,1998
17,334///,77362,846275,3378836,804,1998
17,335///,50708,425272,1766130,492,1998
17,336///,60132,601337,2406618,451,1998
17,337///,20254,137513,598059,829,1998
17,339///,36953,302772,1228941,1339,1998
17,421///,202962,2316017,9965950,14002,1998
17,422///,127825,1217064,5127735,7795,1998
17,441///,70493,521173,2389221,4542,1998
17,442///,22801,122295,527206,2616,1998
17,443///,18327,108558,464358,1936,1998
17,444///,51256,274979,1272046,3850,1998
17,445///,122753,414309,1763826,6128,1998
17,446///,52132,186593,773718,3293,1998
17,447///,33837,102938,438705,4306,1998
17,448///,57787,191822,813451,6409,1998
17,451///,24105,76370,323367,2736,1998
17,452///,122066,382174,1564132,1519,1998
17,453///,34611,109143,480377,5189,1998
17,454///,22458,165094,692772,1675,1998
17,481///,38793,454526,1770650,196,1998
17,483///,1945,17701,77925,58,1998
17,484///,65718,511743,2274275,5427,1998
17,485///,20435,76709,298351,844,1998
17,486///,1718,27285,105806,85,1998
17,487///,432,1626,11972,36,1998
17,488///,21941,180093,766482,1503,1998
17,492///,34843,202133,840535,448,1998
17,493///,7142,47561,200807,317,1998
17,511///,50352,554278,2342247,1564,1998
17,512///,10495,59799,263544,901,1998
17,513///,59102,842015,3056621,1948,1998
17,514///,11218,108792,425029,675,1998
17,521///,0,0,0,1,1998
17,522///,150921,1755732,6152783,7914,1998
17,523///,45461,1459280,4826951,3883,1998
17,524///,138710,1721114,6601961,8947,1998
17,525///,0,0,0,74,1998
17,531///,56554,510523,2053288,8561,1998
17,532///,27372,186538,801618,2737,1998
17,533///,677,6322,27189,64,1998
17,541///,311731,3471517,16023793,34020,1998
17,551///,161319,2826162,10753261,2116,1998
17,561///,392970,1906559,8568186,15051,1998
17,562///,14586,119531,512715,800,1998
17,611///,112260,659807,2795012,2724,1998
17,621///,175814,1454301,6961398,18940,1998
17,622///,237619,1867418,7681099,255,1998
17,623///,114801,465102,1954764,2078,1998
17,624///,84621,312719,1316776,4879,1998
17,711///,11268,105778,553829,1276,1998
17,712///,6699,37893,160795,167,1998
17,713///,46650,161576,781642,2540,1998
17,721///,52301,223866,970552,1579,1998
17,722///,343021,822887,3583604,22171,1998
17,811///,63905,398145,1720893,10656,1998
17,812///,58512,236084,1015842,8671,1998
17,813///,125003,604690,2510881,13184,1998
18,113///,0,0,0,93,1998
18,114///,0,0,0,4,1998
18,115///,0,0,0,164,1998
18,211///,271,1592,7082,60,1998
18,212///,5416,60948,257906,218,1998
18,213///,627,6315,27563,60,1998
18,221///,17736,234145,920650,456,1998
18,233///,37034,254734,1226233,5609,1998
18,234///,16309,129123,779632,802,1998
18,235///,84983,583989,2764519,10100,1998
18,311///,33209,226867,1048372,484,1998
18,312///,3291,25221,114358,44,1998
18,313///,382,1659,8255,29,1998
18,314///,3356,18424,83996,133,1998
18,315///,2206,11745,48541,74,1998
18,316///,1385,6107,26103,27,1998
18,321///,22937,132270,617808,610,1998
18,322///,14100,114259,466146,171,1998
18,323///,22008,157245,673953,844,1998
18,324///,3215,36751,160166,55,1998
18,325///,23583,341298,1332366,306,1998
18,326///,53661,370748,1545169,632,1998
18,327///,19514,148398,658560,482,1998
18,331///,63483,742775,3030247,266,1998
18,332///,72146,545387,2326906,1920,1998
18,333///,50834,479558,1920339,1066,1998
18,334///,26875,218058,882201,253,1998
18,335///,22825,175682,706676,200,1998
18,336///,145938,1606040,6491094,674,1998
18,337///,26319,160480,736535,485,1998
18,339///,24391,200779,851244,631,1998
18,421///,73389,636060,2711073,6010,1998
18,422///,42130,320259,1371746,2934,1998
18,441///,42108,274955,1222992,3255,1998
18,442///,10146,48560,211996,1382,1998
18,443///,7975,36858,152689,983,1998
18,444///,30666,159749,709577,2497,1998
18,445///,62466,186895,807338,2791,1998
18,446///,21269,88602,365329,1674,1998
18,447///,27380,78265,331645,2885,1998
18,448///,24410,70460,291388,2878,1998
18,451///,11445,32617,141055,1459,1998
18,452///,73034,222590,909882,944,1998
18,453///,19260,54776,248144,3044,1998
18,454///,14285,78010,327074,984,1998
18,481///,7527,64334,270785,80,1998
18,483///,0,0,0,10,1998
18,484///,47311,349211,1543320,3270,1998
18,485///,3336,10666,43254,232,1998
18,486///,0,0,0,41,1998
18,487///,0,0,0,18,1998
18,488///,5608,32871,147999,501,1998
18,492///,12249,74989,315657,225,1998
18,493///,2863,18431,80805,150,1998
18,511///,16448,117178,500441,491,1998
18,512///,3402,10861,47000,297,1998
18,513///,20928,210672,804992,1043,1998
18,514///,4869,43484,165161,266,1998
18,522///,58148,439657,1780724,4188,1998
18,523///,6536,116939,440253,888,1998
18,524///,45988,572228,1974584,4068,1998
18,525///,321,1865,7117,24,1998
18,531///,19258,106185,454733,3865,1998
18,532///,12439,61288,270247,1578,1998
18,533///,207,2773,11277,18,1998
18,541///,81704,625550,2789896,10989,1998
18,551///,41060,689270,2486000,811,1998
18,561///,129086,563249,2560667,6353,1998
18,562///,7049,51354,222217,374,1998
18,611///,42076,179771,750215,1084,1998
18,621///,87288,685776,3198858,8527,1998
18,622///,124732,862277,3601441,177,1998
18,623///,65692,279012,1123485,1304,1998
18,624///,36153,113123,479411,2650,1998
18,711///,5953,56895,233551,458,1998
18,712///,1516,6980,29656,110,1998
18,713///,28045,109071,481884,1395,1998
18,721///,22496,69364,293145,1053,1998
18,722///,194082,408756,1773715,10756,1998
18,811///,32829,179243,763655,5350,1998
18,812///,28373,103501,449158,3987,1998
18,813///,63626,210860,884912,7946,1998
19,113///,0,0,0,32,1998
19,114///,0,0,0,5,1998
19,115///,1668,11833,58042,227,1998
19,211///,0,0,0,3,1998
19,212///,0,0,0,162,1998
19,213///,0,0,0,7,1998
19,221///,8251,98464,401396,265,1998
